Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	rate_neo	root_freqs[1]	root_freqs[2]	tree_length
378	-2105.325	-2256.995	151.6707	1.495402	3.456034	0.4701775	0.709736	0.290264	2.795327
384	-2097.737	-2247.087	149.3499	1.230906	7.553461	0.4701775	0.790523	0.209477	3.674298
390	-2100.166	-2250.966	150.7996	1.22622	7.553461	0.4701775	0.760544	0.239456	2.819364
396	-2098.846	-2248.893	150.047	1.303277	7.553461	0.2154654	0.81413	0.18587	3.550996
402	-2087.558	-2237.759	150.201	1.213119	6.301292	0.2516128	0.772343	0.227657	3.612783
408	-2093.655	-2242.897	149.2423	1.177488	6.079722	0.3002708	0.750756	0.249244	4.14487
414	-2110.271	-2259.681	149.4097	1.118041	5.161728	0.3576908	0.687838	0.312162	4.14487
420	-2098.403	-2247.752	149.3497	1.138138	4.526347	0.2648595	0.803814	0.196186	4.391243
426	-2109.659	-2259.927	150.2677	1.283041	4.732008	0.2331643	0.844813	0.155187	3.798053
432	-2107.142	-2257.223	150.0814	1.274343	4.732008	0.1798304	0.647921	0.352079	3.999825
438	-2097.298	-2247.326	150.0281	1.239941	4.80371	0.3575304	0.763562	0.236438	3.779051
444	-2097.104	-2247.532	150.4274	1.244072	4.80371	0.3072786	0.674726	0.325274	3.609218
450	-2095.877	-2245.834	149.9576	1.281589	3.924394	0.7013924	0.625413	0.374587	3.633368
456	-2105.852	-2257.619	151.7678	1.512773	3.924394	0.7013924	0.685959	0.314041	2.406724
462	-2104.593	-2255.393	150.7996	1.488033	5.863399	0.7256281	0.6766	0.3234	2.657832
468	-2095.976	-2247.347	151.3712	1.465967	4.807841	0.5046035	0.70683	0.29317	2.688233
474	-2099.802	-2252.515	152.713	1.423428	4.807841	0.3106981	0.806548	0.193452	2.101888
480	-2099.748	-2252.45	152.7024	1.509147	5.250347	0.3573421	0.690161	0.309839	1.901791
486	-2097.78	-2248.692	150.9124	1.467775	4.367656	0.3573421	0.737407	0.262593	3.206762
492	-2097.057	-2248.431	151.3737	1.218598	4.871892	0.3887385	0.75813	0.24187	2.952113
498	-2091.173	-2241.96	150.7873	1.397549	4.627062	0.2380344	0.67908	0.32092	3.440479
504	-2101.108	-2251.136	150.0273	1.019632	4.405412	0.2993335	0.718693	0.281307	4.047792
510	-2098.993	-2247.725	148.7317	1.190831	7.162307	0.2993335	0.805277	0.194723	4.291359
516	-2094.944	-2243.865	148.9207	1.299046	5.255838	0.3071891	0.672135	0.327865	4.36737
522	-2102.682	-2251.997	149.3156	1.256872	6.257825	0.3071891	0.660189	0.339811	4.024799
528	-2083.376	-2232.5	149.1238	1.210248	5.635188	0.4597337	0.660189	0.339811	4.073515
534	-2087.033	-2235.984	148.9513	1.002719	5.635188	0.348701	0.698962	0.301038	4.409773
540	-2094.195	-2242.992	148.7974	1.083799	4.604263	0.3493266	0.684623	0.315377	4.609828
546	-2101.347	-2248.673	147.326	1.006476	4.604263	0.3493266	0.739026	0.260974	5.469709
552	-2090.902	-2239.572	148.6706	1.026481	6.058995	0.2904864	0.718892	0.281108	4.568913
558	-2090.793	-2240.94	150.1468	1.228659	6.058995	0.3572612	0.731728	0.268272	3.526004
564	-2101.487	-2252.08	150.5921	1.265492	4.654459	0.3934613	0.691755	0.308245	3.420153
570	-2104.701	-2256.674	151.9726	1.436716	3.525995	0.3934613	0.681099	0.318901	2.716539
576	-2097.59	-2248.087	150.4964	1.301934	3.525995	0.370536	0.614863	0.385137	3.699174
582	-2098.662	-2248.961	150.2988	1.439061	4.324471	0.370536	0.697456	0.302544	3.575652
588	-2087.836	-2239.077	151.241	1.596936	5.75726	0.4481858	0.7027	0.2973	2.589982
